,STreversal,AnnouncementReturn,MomSeason,Mom6m,Price,BookLeverage,AM,MaxRet,BMdec,Mom12mOffSeason,ChTax,IndMom,IdioVol3F,EarningsSurprise,Herf,IntMom,BetaLiquidityPS,zerotrade1M,Leverage,IdioVolAHT,ResidualMomentum,Tax,Mom12m,zerotrade12M,BPEBM,MomSeasonShort,ChInv,EBM,ReturnSkew,Size,ChNWC,cfp,BidAskSpread,CBOperProf,MomOffSeason,CoskewACX,GP,InvestPPEInv,DolVol,zerotrade6M,Accruals,EquityDuration,VolSD,DelLTI,LRreversal,NOA,CF,DelCOL,ReturnSkew3F,ConvDebt,RoE,ChInvIA,PctAcc,RevenueSurprise,TotalAccruals,OPLeverage,hire,ChNNCOA,DelEqu,Investment,ChAssetTurnover,ChEQ,ShareIss1Y,DelFINL,CashProd,grcapx,AssetGrowth,DelCOA,IndIPO,DelNetFin,dNoa,DivOmit,DivInit,RDIPO
200806,3.7148476,3.6843603,3.4575047,4.3313947,3.507921,4.0190525,3.8702834,3.7436926,3.5693285,3.5882215,3.2931943,3.0236943,4.136131,3.9973876,3.345338,3.7010896,3.099909,3.4269311,3.9334006,3.514325,3.895522,3.2140381,3.4824421,3.9344246,4.4078994,3.654645,3.7379,3.6110494,3.2152574,3.2394986,3.3812904,3.388837,3.3920362,3.679424,3.7885196,4.0364337,3.469821,3.445102,4.1173954,3.9014015,3.613808,3.6148229,3.7186913,3.650143,3.4853806,3.4055555,3.1958714,3.1918633,3.5968122,3.5339987,3.758547,3.7344375,4.162471,3.3246932,3.5341647,3.6493356,3.9354339,3.703282,4.2400846,3.802901,3.6816785,3.7548263,3.4042134,4.1686187,3.3747017,3.473137,3.485015,3.8037148,3.0478098,4.021689,3.7744038,3.2487767,3.56907,1.237942
200807,3.6420214,3.786912,3.4691794,4.2485356,3.4449182,3.9601948,3.727115,3.7012923,3.5181696,3.5054052,3.2244542,2.951934,4.1639533,3.9398024,3.3732436,3.7704632,3.1067786,3.4572127,3.9111216,3.6710093,3.9577713,3.2607853,3.5154262,3.895378,4.4227543,3.719234,3.671013,3.5940394,3.2497616,3.1993325,3.4510422,3.4118557,3.4263272,3.7904794,3.8085136,3.9855907,3.6184976,3.523755,4.1683893,3.920787,3.6023276,3.538328,3.7191024,3.6225362,3.4307806,3.478075,3.1594446,3.2212925,3.6182098,3.6688485,3.674008,3.7830186,4.1959534,3.3335428,3.490157,3.6230965,3.9578393,3.806909,4.169654,3.7216377,3.7723908,3.7009146,3.3679533,4.23494,3.5298154,3.4439454,3.4094076,3.8616178,3.0539207,4.031959,3.5782275,3.170853,3.5808668,1.2773042
200808,3.693468,3.6918163,3.5112548,4.3106833,3.5022995,4.0714145,3.838359,3.6483655,3.5343742,3.569969,3.2791917,2.9536455,4.1472726,4.0236907,3.3908057,3.6681225,3.0680368,3.5191338,3.893999,3.6401362,3.8327029,3.2513537,3.4951906,3.930964,4.511948,3.59673,3.6999729,3.720532,3.17807,3.233701,3.4343486,3.4181461,3.42882,3.815849,3.8560486,3.9663994,3.5726156,3.4673553,4.140611,3.7583287,3.5353851,3.6403666,3.6985936,3.6960273,3.4138317,3.4503136,3.2282403,3.2766268,3.640959,3.671393,3.7224386,3.7725918,4.1514883,3.2684681,3.518921,3.5909016,3.9139519,3.7205913,4.222979,3.6484084,3.687809,3.693505,3.4564872,4.2415,3.4654686,3.40611,3.4756658,3.7941465,3.0537226,4.020784,3.5932634,3.2179902,3.589163,1.3045709
200809,3.6199381,3.7589705,3.3618376,4.357228,3.5014033,3.9620712,3.7645636,3.7494533,3.5623264,3.5226045,3.290447,2.9823067,4.1808357,4.0615134,3.3446205,3.6471987,2.9924715,3.4974072,3.9334128,3.675407,3.965311,3.2432852,3.429176,3.9404101,4.3456974,3.5715368,3.7615268,3.7440355,3.1428797,3.2238193,3.3653283,3.3821898,3.3848195,3.7634597,3.8376122,3.9861567,3.5421236,3.47572,4.2139244,3.8747501,3.5127683,3.5775719,3.8576531,3.7592213,3.407144,3.2750053,3.0829225,3.1886451,3.5593028,3.7118464,3.816317,3.7869365,4.100214,3.3754408,3.5222154,3.5484746,4.0403466,3.778034,4.1570034,3.73309,3.7087498,3.7308393,3.459403,4.231511,3.335608,3.3778524,3.4199378,3.7934635,3.0074582,3.9875379,3.6309402,3.2783878,3.5351987,1.2570541
200810,3.7864418,3.6051285,3.4478593,4.2521777,3.489134,3.977629,3.70542,3.732204,3.47068,3.6232867,3.2084694,2.9393506,4.1694126,4.03091,3.3647797,3.757314,3.03209,3.3421865,4.0582743,3.6351058,3.964188,3.2524471,3.4727528,3.8871312,4.472308,3.6050348,3.7189732,3.6537712,3.2382758,3.114956,3.360566,3.4643862,3.3728085,3.7626777,3.8702905,3.9890792,3.5086777,3.473337,4.0442924,3.8071108,3.606019,3.5737734,3.746508,3.7110863,3.483543,3.442567,3.2058132,3.254043,3.6246593,3.656509,3.7376847,3.7321346,4.2518315,3.3307595,3.560352,3.5411327,3.9823782,3.7168305,4.1903396,3.6853857,3.7259398,3.7399845,3.4357188,4.289122,3.475006,3.4303768,3.441297,3.8352544,3.0245721,4.0383196,3.704617,3.0335884,3.6055014,1.2323326
200811,3.7126284,3.727545,3.4991322,4.368265,3.4561186,4.080754,3.725067,3.7869186,3.5628264,3.548701,3.2668526,2.96994,4.049322,4.0063915,3.4740272,3.732172,3.1247003,3.4149115,3.969141,3.5846498,3.9193983,3.1356566,3.4790158,3.9520829,4.3684793,3.5729256,3.739474,3.6087918,3.3172615,3.2196426,3.4466927,3.3470192,3.3811507,3.7941496,3.8043582,3.9678385,3.5119224,3.551702,4.104046,3.849848,3.552075,3.571444,3.7790174,3.667916,3.4818006,3.367589,3.1062865,3.1975262,3.6357455,3.749702,3.8046548,3.7733805,4.1593575,3.3015673,3.4756503,3.6195462,3.979736,3.6981926,4.179388,3.777084,3.6663694,3.708045,3.374915,4.312273,3.5195582,3.4079125,3.4927402,3.7827847,3.0347805,4.027091,3.6133618,3.1543899,3.6064703,1.2438663
200812,3.6701164,3.6738496,3.4630911,4.214631,3.5738966,4.138254,3.751159,3.6768224,3.5452719,3.491859,3.2267551,2.9667356,4.158077,3.942113,3.346414,3.5640445,3.1014535,3.3651183,3.8888233,3.6268883,3.8364873,3.2458246,3.527057,4.0285635,4.3793387,3.6300812,3.7381468,3.6016417,3.3010607,3.1724443,3.4085727,3.4771183,3.412297,3.7434356,3.906215,3.9431217,3.5289228,3.4355617,4.0880575,3.844153,3.6399944,3.6034713,3.8301232,3.7724993,3.4504962,3.424429,3.152594,3.2596288,3.6418781,3.7621553,3.7663705,3.6932201,4.217535,3.2180843,3.5746987,3.591308,3.9681904,3.753732,4.200218,3.7134404,3.7392612,3.625877,3.480926,4.2440934,3.4481127,3.39397,3.4148834,3.8259823,3.0288029,3.9882765,3.6646023,3.1255562,3.5381157,1.2049766
200901,3.6385422,3.6824613,3.4764667,4.274309,3.470909,4.045785,3.7570598,3.8194718,3.5237343,3.5522556,3.218726,2.90616,4.146092,4.0664306,3.379621,3.5896301,3.0477166,3.4109247,3.9383357,3.596724,3.9173896,3.2462711,3.4529312,3.882289,4.5021534,3.6343367,3.6092186,3.6953151,3.244087,3.153144,3.4080381,3.410173,3.4129126,3.760091,3.845296,3.9909554,3.4911692,3.5091538,4.134482,3.833412,3.5683317,3.5505116,3.8390932,3.6565235,3.4925435,3.4186442,3.169268,3.2574296,3.589111,3.7227688,3.7935843,3.6869001,4.230497,3.4142852,3.511408,3.615336,3.8923447,3.6617272,4.2086926,3.6538737,3.6576123,3.6595387,3.371343,4.2298446,3.4330711,3.4672832,3.4561007,3.8607779,3.0154293,4.0526085,3.6395762,3.1778965,3.5565948,1.197184
200902,3.704343,3.7467494,3.4016476,4.338155,3.554811,4.1490583,3.793329,3.7039225,3.585848,3.5461075,3.2683253,3.0499854,4.082212,4.0062428,3.3455951,3.7083712,3.0972803,3.4304948,4.0290275,3.5681083,3.9071674,3.2453892,3.432083,3.9397757,4.560644,3.5652266,3.5820544,3.6496027,3.1976938,3.2036247,3.4353428,3.3050869,3.3495078,3.7729301,3.83082,3.9716601,3.4870336,3.4798658,4.074066,3.7876515,3.609411,3.5569022,3.7916124,3.6813338,3.503002,3.4224114,3.1721187,3.2540395,3.6415083,3.6542482,3.7813637,3.6509573,4.142679,3.2381215,3.5780678,3.5664074,3.862428,3.7772033,4.2225027,3.747567,3.758623,3.7805681,3.4494994,4.239559,3.5321133,3.3915489,3.4443195,3.8455377,3.0363464,3.9445527,3.677522,3.1319208,3.5538363,1.2069842
200903,3.700656,3.6560366,3.4724514,4.256378,3.4826028,4.04373,3.7415662,3.8149567,3.5485933,3.598503,3.2692764,2.9171429,4.1778035,4.0405326,3.4132302,3.7411528,3.0899642,3.4696708,3.9515283,3.613438,3.9713628,3.27863,3.491142,3.9010313,4.4848933,3.622642,3.717651,3.66555,3.2260754,3.1887398,3.3984866,3.4135048,3.363314,3.7992275,3.8755033,3.9997945,3.4635155,3.5138137,4.256813,3.825008,3.509521,3.5827537,3.8877807,3.6076853,3.4935267,3.4044628,3.1003737,3.1613843,3.655331,3.691956,3.6923265,3.725429,4.2045364,3.387471,3.4165223,3.5737655,3.850065,3.7806056,4.142994,3.7633677,3.6885352,3.6667144,3.354049,4.310183,3.4644036,3.3978105,3.4983394,3.7560506,3.002225,3.9308205,3.6164062,3.2064576,3.5155537,1.1531059
200904,3.7146523,3.6443431,3.4248803,4.236824,3.4976451,4.0618844,3.8550093,3.6617143,3.5783184,3.6086683,3.246768,3.024863,4.243123,4.013494,3.2998595,3.7566302,3.1491513,3.3674169,3.897264,3.58705,3.8983743,3.2393513,3.4957337,3.9425476,4.4862156,3.6226726,3.6776278,3.662827,3.2555342,3.2264245,3.3802986,3.4383502,3.310038,3.7021995,3.847244,4.0063715,3.5274832,3.5320182,4.085656,3.8413599,3.6237416,3.5521,3.7585104,3.686718,3.5040083,3.4141798,3.0985372,3.0699067,3.7007015,3.7099967,3.8017972,3.6209395,4.1753397,3.2573912,3.4411247,3.6531706,3.930425,3.6874213,4.1864815,3.6353755,3.6862862,3.647173,3.4578085,4.2136283,3.4827764,3.3659863,3.4123774,3.8526835,2.953761,3.9541426,3.6785648,3.029325,3.6545823,1.1811821
200905,3.6765056,3.694466,3.444386,4.3022647,3.540334,3.9963486,3.683709,3.6592474,3.562053,3.6003282,3.2777014,2.955693,4.1134567,4.002346,3.3552606,3.7456243,3.0775533,3.5023825,3.9445748,3.656436,3.9088092,3.2219577,3.4267778,3.8966856,4.448059,3.617221,3.5875556,3.670939,3.232115,3.20929,3.4599984,3.3356347,3.409156,3.7602448,3.8357666,4.0292315,3.517347,3.435724,4.163262,3.790353,3.5723863,3.549604,3.7159722,3.6269026,3.5138865,3.3892648,3.1505325,3.0922484,3.6554358,3.68075,3.7036119,3.8373213,4.0920534,3.3615696,3.5272331,3.7335813,3.9477916,3.6635559,4.1603804,3.7139015,3.6864274,3.7247846,3.4659615,4.242195,3.483779,3.4272852,3.448422,3.8297417,3.0402217,4.020092,3.700669,3.2135515,3.558087,1.1209455
200906,1.8995324,0.9353979,1.0423044,1.0444207,1.1079079,1.7311255,1.3649447,1.0569767,1.5484309,0.9259048,0.6971196,1.7122387,0.7687552,0.851272,1.1817682,1.0838645,0.737801,0.9550325,1.23216,0.962036,0.9488684,0.7589783,0.78656334,0.92872894,0.7759783,0.7448648,0.6874239,0.8132541,0.64884657,0.70043993,0.5070857,0.7876623,0.9308179,1.0990108,0.84141344,1.0426192,0.9862836,0.69205093,1.1273366,0.86657333,0.7763285,0.7741567,0.8018352,0.6908009,1.1957109,0.72743785,0.92340904,0.453591,0.713515,0.8206277,0.81243557,0.8932676,0.66673917,0.83570623,0.46048015,0.61515784,0.59441286,0.7003438,0.46068612,0.7937251,0.5772166,0.39472634,0.70828605,0.5000021,0.97835183,0.8803256,0.5436937,0.44350043,1.972714,0.4752396,0.47219038,0.28906986,0.30988187,0.23999472
200907,1.8165263,1.0089326,1.1196243,1.0061291,0.96409494,1.6694391,1.3137604,0.85710883,1.2514611,0.8790071,0.57200027,1.8484719,0.6880139,0.8605754,1.23485,0.9719986,0.6663822,0.77087593,1.1530664,0.7922624,0.7873912,0.72544736,0.8190247,0.7307872,0.78133595,0.8697258,0.5501352,0.62231195,0.52318794,0.563798,0.55030036,0.7102303,0.84082586,0.91925544,0.76931316,0.96859205,0.8528764,0.57711476,0.87939334,0.7234477,0.74758905,0.6142829,0.8128224,0.5821017,1.2785039,0.7367389,0.7440758,0.52434576,0.7468613,0.63179713,0.680685,0.84815675,0.6562626,0.8844566,0.5089494,0.5960263,0.5320942,0.62138385,0.40114725,0.5762641,0.60536087,0.38318703,0.5077548,0.56273824,0.8125379,0.8102531,0.4686188,0.4433435,1.2735454,0.5331487,0.46756262,0.24059622,0.26269364,0.1896011
200908,1.8614612,0.9334538,1.0025008,0.9489292,1.0370328,1.4542742,1.2697302,0.8801036,1.1366506,0.77626354,0.6767973,1.6658881,0.64851636,0.7935041,1.0336637,0.9229029,0.7303777,0.7302023,1.065041,0.8199753,0.7511824,0.753065,0.6746745,0.57589763,0.6518863,0.85604274,0.45575252,0.6321453,0.5010674,0.62334776,0.49663466,0.64784867,0.89731926,0.90472984,0.7137592,0.87620085,0.8044834,0.5486358,0.7773348,0.6732807,0.67904836,0.5920777,0.66642356,0.5111047,0.9385906,0.7255539,0.68914527,0.43730026,0.6742419,0.55043036,0.5802641,0.87160486,0.5252541,0.88896954,0.41155332,0.567728,0.46457025,0.5797882,0.3904528,0.67456955,0.45892406,0.39957076,0.50689477,0.4601589,0.741824,0.6110598,0.42616245,0.36370638,1.1034118,0.4645652,0.3550341,0.1865556,0.24691685,0.18875426
200909,1.9979972,1.0756196,1.1737264,1.0995694,0.9506602,1.3344408,1.4110937,0.6848687,1.0718734,0.8660497,0.82248163,1.8199501,0.6274396,0.82474613,1.0849324,0.9843011,0.77356744,0.83408445,1.13106,0.8262392,0.62386465,0.7602029,0.6070774,0.58093476,0.69677544,0.9232438,0.6202947,0.7381706,0.59314346,0.81164736,0.4110088,0.6556469,0.7946382,1.008934,0.84491175,0.87553114,0.85100305,0.5624211,0.7325123,0.7037041,0.62203884,0.6406479,0.6077518,0.61677575,1.1470981,0.6463558,0.7273218,0.4285386,0.77935433,0.6217901,0.7440291,0.9020673,0.65697294,0.9513909,0.44196033,0.56574714,0.44899887,0.5500267,0.4554915,0.5230693,0.5544968,0.45975167,0.65129775,0.591198,0.7401711,0.68260044,0.5601538,0.46690786,0.70334905,0.5763847,0.413256,0.19711167,0.23832808,0.15066554
200910,1.6385119,1.0698897,1.067051,0.91769564,0.80183965,1.285657,1.2274828,0.7818503,1.088106,0.72266364,0.5525654,1.5970916,0.6221249,0.74956834,0.9683887,0.87002003,0.6676676,0.8475144,1.008921,0.7070591,0.5039761,0.62340903,0.6756274,0.6984847,0.72753376,0.8526802,0.48358843,0.65344703,0.49736434,0.7332171,0.468124,0.7300128,0.8937777,1.0100114,0.79080397,1.0114732,0.72888106,0.4858763,0.6113018,0.70349616,0.6319885,0.69771874,0.5800041,0.49328882,0.99520195,0.7274815,0.8301657,0.4364398,0.64650893,0.5502167,0.66570616,0.8051359,0.67168796,0.98329926,0.4719091,0.53272223,0.5642564,0.53070533,0.51126945,0.54817045,0.6048202,0.48485,0.6416099,0.49276835,0.75066864,0.672284,0.43290713,0.4172444,0.8593421,0.48325345,0.39385033,0.24033889,0.24588144,0.18804853
200911,1.90271,1.1550113,1.2708507,0.98089373,0.72829455,1.3329469,1.3448242,0.75656706,1.257502,0.94010425,1.0494543,1.8006412,0.6885632,0.8889682,0.8943234,0.90969396,0.7789486,0.8744043,1.1339611,0.7123539,0.49652514,0.78618103,0.76275784,0.91185457,1.0630813,1.0174317,0.5890014,0.79638886,0.7944993,0.84900725,0.66174483,0.73831624,0.7156488,1.2691921,0.9410072,0.9651662,0.9743554,0.6885054,0.9961544,0.7539688,0.6377759,0.75426865,0.59121746,0.58571935,1.3370429,0.7702876,0.7338515,0.59559005,0.88532555,0.5892135,0.80307585,0.88255274,0.81929487,1.2041749,0.48410082,0.7323463,0.6490814,0.71561927,0.66109437,0.58611554,0.7815899,0.68303436,0.6642475,0.6487705,0.73640585,0.87420344,0.60554713,0.54881203,0.45714766,0.6213802,0.53463525,0.20335642,0.26054117,0.1378835
200912,1.7319307,1.2702087,1.2906395,0.8568023,0.7592618,1.1582016,1.2234467,0.8162957,1.0448384,0.8986347,0.8003611,1.4994884,0.673989,0.8527894,1.1825864,0.9324738,0.80912,1.0137388,1.0306281,0.7370589,0.536074,0.8818575,0.86427844,0.8397994,0.9327725,0.9140069,0.6362078,0.84835446,0.6538992,0.78428006,0.7091557,0.8430915,0.6083736,1.202745,1.1750735,0.9072912,0.7560811,0.51882184,0.76286,0.81750244,0.65780383,0.6304951,0.52774316,0.6026797,1.2394294,0.8350345,0.81606513,0.608968,0.87428594,0.5052705,0.74243486,0.89900464,0.73809433,1.1475914,0.55981237,0.642494,0.63512605,0.5362795,0.5346978,0.6334798,0.80730826,0.5329513,0.6812314,0.6075668,0.8632498,0.8470894,0.521815,0.62002176,0.52383345,0.621356,0.55840284,0.2638043,0.31920144,0.19570449
201001,1.4851568,0.8998728,0.99797004,0.6278773,0.6608184,0.77019185,0.9606467,0.39380258,0.73960346,0.72460085,0.57309055,1.1589826,0.38890678,0.6890888,0.82466125,0.7372786,0.59578145,0.705183,0.8494715,0.4593402,0.4144669,0.7382297,0.49699885,0.4985891,0.6627595,0.5872096,0.29365358,0.5307808,0.4513295,0.6773808,0.5858085,0.57087815,0.5130697,0.8146487,0.6699164,0.6291945,0.54462236,0.42421228,0.72042954,0.5593298,0.43373457,0.44164634,0.37145156,0.44280884,0.727468,0.581166,0.57694316,0.39673167,0.44240558,0.46376884,0.5419986,0.5694384,0.49668583,1.0723375,0.32743916,0.4125471,0.3358288,0.39277455,0.34547845,0.32267663,0.50002366,0.36019704,0.45774636,0.3471528,0.5053051,0.6083211,0.3582842,0.29132125,0.2200745,0.39228794,0.3283817,0.1634321,0.38287067,0.12981124
201002,2.1205637,1.4897834,1.6302096,1.2460812,1.1763623,1.331981,1.3267891,1.1539692,1.1754111,1.2907457,1.1490535,1.6117553,1.0225543,1.1864159,1.4065455,1.3351356,1.1357397,1.3414023,1.039294,1.0275283,1.1772121,1.1747326,1.2421749,1.2911712,1.4909153,1.2393153,1.1543416,1.2746037,1.1723315,1.2251247,1.0765065,1.1519281,1.0097172,1.4441104,1.3134379,1.2749306,0.8021733,1.0697697,1.2446755,1.2121809,1.1085813,1.1988308,1.0401222,0.83492744,1.4305083,1.151927,1.0972376,1.0328994,1.5381356,0.7153911,1.1923836,1.1518694,1.1943477,1.4782063,0.95715153,1.01069,1.1738544,1.1496147,1.181231,1.0285294,1.112146,1.0795029,0.9799387,1.1861175,1.0716661,1.0809543,1.0781786,1.149299,0.22745451,1.1147523,1.0919819,0.2349067,0.20099775,0.10398212
201003,1.8054678,1.4552983,1.5053334,1.0017438,1.0575788,1.0806396,1.1569437,0.89473087,0.92395395,0.7854917,1.0268383,1.9131528,0.9429505,1.0664445,1.1318023,1.2053626,0.7876665,1.110872,1.0223602,1.0146508,0.77047104,0.7303126,0.8493679,0.9747494,1.0631152,1.0607849,0.67781615,0.73855996,0.8248753,1.082691,0.8251329,0.73277146,0.943754,1.3273177,1.0341653,0.95888346,0.72543097,0.8735339,0.95097375,0.94893104,0.7808162,0.9058587,0.72453713,0.6829658,1.3556598,0.97460765,0.9669392,0.7433633,0.8094028,0.558482,0.9319683,1.0486416,1.0658444,1.3149486,0.63950926,0.63834256,0.8814023,0.8121693,0.84138066,0.8136178,0.8754709,0.789057,0.8313053,0.6501372,0.79564905,1.0050904,0.6276037,0.83968693,0.29944006,0.7880531,0.83980703,0.20369375,0.31756788,0.18061085
201004,1.3474795,0.81762433,0.8238845,0.54697895,0.52359533,0.87718964,0.9558095,0.4724894,0.8091998,0.45676216,0.5926991,1.087747,0.3822871,0.47612768,0.74475783,0.711882,0.4932518,0.65498173,0.82099885,0.50647473,0.38165703,0.5401837,0.5820574,0.53156185,0.54094285,0.5755913,0.38598424,0.4443611,0.38574505,0.599327,0.40200529,0.45168567,0.45711306,0.81905067,0.6038791,0.7252636,0.5648594,0.38871408,0.6109029,0.57142764,0.36074305,0.47881,0.49535498,0.38004306,0.84502786,0.7621022,0.64857894,0.28895032,0.47886893,0.33354303,0.49998438,0.50622743,0.64603126,0.8091742,0.3172127,0.28773972,0.3301063,0.3008165,0.37558755,0.3421388,0.43021733,0.3203592,0.36258152,0.4621159,0.5265997,0.30945072,0.31271136,0.304914,0.29332352,0.35257876,0.2972348,0.20672594,0.1324108,0.05486437
201005,1.1475766,0.64110947,0.8809436,0.70412916,0.5427118,0.8893138,0.95943886,0.37536222,0.7235412,0.56659317,0.6284574,1.0028203,0.3206919,0.55260617,0.5898761,0.6190577,0.45465097,0.5319824,0.82058793,0.49920607,0.3352433,0.43986934,0.5503015,0.49486664,0.5756165,0.55459744,0.35181868,0.61777884,0.38603702,0.5755382,0.42906722,0.50650513,0.47400177,0.6282049,0.65442425,0.7308648,0.36852542,0.3929242,0.53563,0.51598287,0.31463754,0.450769,0.42339614,0.33079454,0.7225999,0.53067654,0.6533829,0.3773566,0.45764682,0.3280772,0.37871656,0.52076036,0.48446068,0.7805575,0.29926822,0.29740098,0.39298683,0.32936558,0.25481457,0.3195692,0.353483,0.28895366,0.370422,0.35271654,0.59486145,0.358424,0.3806368,0.2901801,0.44302386,0.3783388,0.24061733,0.14549446,0.124095574,0.078754336
201006,1.244937,1.1147057,0.9452984,0.7724107,0.6425905,1.0100635,1.1158253,0.4980658,0.8474033,0.53032476,0.83669776,1.3395371,0.5393638,0.7217051,0.88203263,0.6981401,0.39155188,0.7973186,0.8592775,0.5745253,0.4591853,0.6694617,0.56855226,0.4965262,0.74752384,0.68313533,0.41077724,0.6523657,0.5189283,0.70132065,0.46131054,0.6968762,0.4640888,0.7929633,0.77273744,0.7414604,0.57077247,0.39685902,0.6130099,0.54236615,0.57467735,0.47094464,0.39858317,0.41465324,0.99369025,0.5571672,0.64193296,0.42795,0.54638726,0.4137937,0.6087054,0.5408568,0.5376205,1.1384667,0.50594556,0.4512846,0.42685312,0.40562624,0.48266718,0.4521104,0.43181401,0.40690708,0.7756961,0.40036994,0.6337501,0.5563345,0.46105072,0.4122907,0.3756296,0.50156707,0.44382155,0.17693235,0.24875754,0.07375493
201007,1.7282333,1.4427589,1.2898237,1.0938617,1.010311,1.1498094,1.5468946,0.6904325,1.124407,0.9982646,1.0396284,2.07944,0.7453729,0.8929111,1.2880782,1.2171686,0.93808323,0.98912513,1.1876965,0.9723865,0.87829757,0.8513651,1.0142101,0.9156964,1.2514229,1.0183244,0.8422295,0.9790434,0.8098105,0.94300693,0.8685712,1.160898,0.92210466,1.112227,0.92681384,1.3825461,0.76702857,0.9188402,0.9410904,0.9083177,0.8170005,0.74856126,0.8149661,0.6716551,1.3129593,0.89833164,0.88757986,0.94060993,0.9408349,0.68944216,0.8929176,0.80810136,0.98865753,1.3999382,0.6987397,0.6953004,0.80422693,0.93677914,0.7891189,0.7942103,0.82868165,0.75482327,0.68120915,0.8069523,1.0674111,0.8947385,0.780571,0.79942024,0.599347,0.74627584,0.8109334,0.16359664,0.24037181,0.071034044
201008,1.6718299,1.3625629,1.2241805,1.1202742,0.93480045,1.3670361,1.3838549,0.76211923,0.99393594,0.91969734,0.8198824,1.967791,0.7552297,0.816655,1.0458094,0.9749883,0.6504056,0.830937,1.0852647,0.9558005,0.6204024,0.81446904,0.747991,0.7433305,0.8935271,0.88297623,0.67193323,0.7224637,0.65438557,0.92616355,0.5409956,0.94130814,0.85083133,1.1511065,0.7707734,1.239802,0.80609655,0.6599104,0.7522454,0.66115385,0.75391436,0.8979093,0.67181957,0.59681183,1.2221329,0.56742823,0.7817612,0.6720525,0.88600796,0.45573205,0.7408314,0.6763121,0.97980183,1.1010336,0.6023346,0.45021632,0.83171827,0.7047327,0.51084775,0.59968007,0.7614223,0.54778,0.5688287,0.72992086,0.84326875,0.7981679,0.62872905,0.59875745,0.6332805,0.6504378,0.5894108,0.1971845,0.2352114,0.06545069
201009,1.6995276,1.5292313,1.4177082,1.0864202,0.837707,1.2735599,1.5541819,0.84435284,0.9421688,1.050425,1.0376264,1.6744587,0.8107749,1.0168973,0.9747459,1.32038,0.87371814,1.1023197,1.1622769,1.0867246,0.91223544,0.8141044,0.95732456,0.94764435,1.1910086,0.97916734,0.8277318,1.019408,0.88511634,1.0640559,0.6902913,1.2728755,0.9887466,1.1281772,1.1924677,1.3092675,0.8617069,0.8500575,0.97127527,0.8778962,0.76365787,0.8227771,0.74604917,0.6870514,1.1084868,0.81951284,0.94100255,0.8832358,0.9492209,0.51068723,0.8006121,0.8272588,0.8766198,1.4590966,0.69249004,0.7295162,1.0274028,0.8403221,0.7438368,0.86115694,0.81682414,0.65093744,0.8233571,0.75318587,0.8947909,0.75058097,0.6719673,0.8402294,0.83086073,0.8755434,0.76775825,0.24406259,0.2372284,0.0733955
201010,2.880299,2.9599466,2.6855984,3.3524275,2.866362,2.658082,2.9399242,2.8424335,2.6987205,2.729486,2.4345648,2.210268,2.8927698,3.0431457,2.3277485,2.9095643,2.4464386,2.5734055,2.8747735,2.8658674,2.8791857,2.658794,2.6568894,2.9227874,3.169682,2.8953435,2.9198933,2.6038196,2.5683682,2.7109008,2.5711782,2.5761793,2.4014542,2.8397217,2.906795,2.8739426,2.6522875,2.499134,2.8874075,2.8705225,2.5950382,2.7435062,2.7172437,2.4824562,2.6093254,2.4243631,2.5628102,2.4258392,2.6465588,2.2951365,2.8940437,2.8592055,3.0308826,2.3485503,2.7571878,2.575342,2.925773,2.9894075,3.3626783,2.9846015,2.5510225,3.0671625,2.636375,3.036255,2.5682425,2.67141,2.5272722,2.8702748,0.17338447,2.846362,2.8414373,0.32760403,0.47912508,0.06401578
201011,2.784417,2.9176548,2.680457,3.195696,2.7674594,2.6817553,2.871445,2.7758076,2.615008,2.7434056,2.4401605,2.1465213,2.9122627,3.1154344,2.4257329,2.9350307,2.2644901,2.644566,2.7012265,2.8215683,2.8878615,2.6554365,2.661063,2.9716818,3.0801635,2.9214199,2.794306,2.6994162,2.4616868,2.6015165,2.5964444,2.6530995,2.5264573,2.8118696,2.860137,2.8738663,2.6325464,2.5995095,2.875922,2.9327283,2.6967275,2.6357582,2.7153592,2.4521182,2.670088,2.5930686,2.6718142,2.441946,2.585677,2.4384954,2.9497476,2.811679,2.9086597,2.6252947,2.771704,2.6591566,2.8895824,2.937068,3.4309757,2.9500782,2.6556556,3.0854516,2.642276,2.968483,2.4879708,2.5987885,2.6505942,2.8296444,0.18623738,2.9177759,2.8348963,0.21420139,0.4360308,0.039156202
